Comune,Popolazione_totale,mean_km,mean_min,St.Dv_km,St.Dv_min
TARQUINIA,13530.0,1.4102677753141164,3.0701441241685146,3.5543801710002825,4.144211715240999
TERELLE,163.0,19.585,30.883333333333336,,
TESSENNANO,279.0,26.148,28.15,,
TOFFIA,809.0,36.91715574783684,42.3196332921302,1.4566399692442895,3.2291209674185692
TOLFA,4645.0,23.18726049515608,25.89250089702189,9.063694721249163,8.803479425772517
TORRE CAJETANI,951.0,16.13682018927445,21.161409043112513,0.6031620843521261,2.1684607956387456
TORRI IN SABINA,605.0,22.519304132231404,27.306997245179065,3.7941318110998727,4.774809478456241
TORRICE,3411.0,8.570549105834067,13.88485781295808,1.7625161121963207,1.7212109617993243
TORRICELLA IN SABINA,1030.0,23.836133980582524,27.875129449838187,3.090849094504617,3.1394815250343084
TORRITA TIBERINA,800.0,76.14079125,69.94745833333333,0.6597306268470537,0.9192388155425097
TREVI NEL LAZIO,1666.0,28.81650660264106,38.264465786314524,5.158343968755863,8.34386001800126
TREVIGNANO ROMANO,5356.0,13.744758215085886,18.60843913368185,2.5522898052533143,2.907980451901624
TRIVIGLIANO,1562.0,12.378338028169013,14.781764831412717,1.051819217673202,1.7363955322576843
TURANIA,213.0,53.428,61.7,,
TUSCANIA,7413.0,26.043,24.4,,
VACONE,151.0,23.067,28.866666666666667,,
VALENTANO,2640.0,24.665,27.033333333333335,,
VALLECORSA,1895.0,28.115,33.93333333333333,,
VALLEMAIO,538.0,19.221914498141267,27.252757125154893,2.008641414820806,3.271322504114496
VALLEPIETRA,239.0,27.023,41.766666666666666,,
VALLERANO,2356.0,17.079,22.266666666666666,,
VALLEROTONDA,675.0,14.102065185185182,21.517703703703702,7.827661948713251,9.78374502257017
VALLINFREDA,292.0,27.616301369863017,34.54189497716895,0.5062884553295662,0.9310239285622849
VALMONTONE,14761.0,9.159128107851771,13.178846284127092,2.928156553191787,4.696476220411308
VARCO SABINO,116.0,33.88945689655173,39.962212643678164,3.1321817209947005,4.9559821689811665
VASANELLO,3720.0,25.069999999999997,29.566666666666663,,
VEJANO,1874.0,11.285,17.233333333333334,,
VEROLI,13964.0,5.036293683758236,7.664398930583404,2.259710160336976,3.074148446062801
VETRALLA,12077.0,11.225456901548394,14.188870028428694,4.581235804889332,4.151371928518196
VICALVI,497.0,11.383603621730382,15.505298457411135,0.2262741699796954,0.424264068711927
VICO NEL LAZIO,1641.0,7.827611212675198,11.57893560836888,0.8044276640361562,1.7819283146407763
VICOVARO,3381.0,14.283293108547767,15.659144237405107,3.436531778794816,2.4271992700015987
VIGNANELLO,4028.0,18.766626861966234,22.451890930155578,1.3765668648247107,1.1273124382057254
VILLA LATINA,739.0,24.217580514208393,29.47519170049616,2.3171889219483144,3.02877404608238
VILLA SAN GIOVANNI IN TUSCIA,1111.0,15.487,20.966666666666665,,
VILLA SANTA LUCIA,1332.0,8.889066816816818,15.032432432432433,1.6399245240084819,2.0530972537445304
VILLA SANTO STEFANO,1136.0,21.477480633802816,28.33242370892019,2.454748968835714,2.647312578614187
VITICUSO,233.0,23.849,37.93333333333333,,
VITORCHIANO,4250.0,7.5705127058823525,11.30401960784314,1.1662636923097622,2.3347019795539934
VIVARO ROMANO,165.0,29.461999999999996,35.15,,
ZAGAROLO,18191.0,10.390610851519982,15.012691257581587,4.540732246382001,4.661038272507294
